Process Name;Process Path;Activity Name;Host Name;Count;Peligroso;Etiqueta_Texto;proceso_longitud;tiene_numeros_nombre;nombre_aleatorio;nombre_muy_corto;ruta_appdata;ruta_roaming;ruta_temp;ruta_downloads;ruta_desktop;ruta_system32;ruta_program_files;es_exe;es_dll;es_script;proceso_peligroso_conocido;frecuencia_alta;log_count;hora;dia_semana;es_horario_nocturno
powershell.exe;nan;FortiEDR-Security-Malicious-Block;PTTCA15;1;1;PELIGROSO;14;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0.6931471805599453;12;2;0
TeamViewer_Service.exe;nan;FortiEDR-Security-PUP-Block;PC-TD250VMOST01;1;0;NO_PELIGROSO;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;22;0;1
AnyDesk.exe;nan;FortiEDR-Security-Suspicious-Block;PRESL28;64;1;PELIGROSO;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4.174387269895637;14;3;0
AnyDesk.exe;nan;FortiEDR-Security-Suspicious-Block;QPGYESISPPALMA;20;1;PELIGROSO;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3.044522437723423;12;5;0
taskhostw.exe;nan;FortiEDR-Security-Suspicious-Block;PC-TD241GON2;7;1;PELIGROSO;13;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;2.0794415416798357;8;4;0
Default32.sfx;nan;FortiEDR-Security-Malicious-Block;QECQYEFINANCIERO;1;1;PELIGROSO;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6931471805599453;13;3;0
netsh.exe;nan;FortiEDR-Security-Suspicious-Block;QCTCLMANTJGUERRERO;1;1;PELIGROSO;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;13;3;0
PDF_Architect_9_Installer.exe;nan;FortiEDR-Security-Malicious-Block;PQ01RTOMAYLLA;6;1;PELIGROSO;29;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.9459101490553132;16;1;0
winvnc4.exe;nan;FortiEDR-Security-PUP-Block;PC-TD184VMOST01;1;0;NO_PELIGROSO;11;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;12;2;0
AnyDesk00b4.exe;nan;FortiEDR-Security-Malicious-Block;HG-LAPTOP81;1;1;PELIGROSO;15;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;7;0;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;20;5;0
core.exe;nan;FortiEDR-Security-Suspicious-Block;HG-LAPTOP64;4;1;PELIGROSO;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.6094379124341003;16;0;0
core.exe;nan;FortiEDR-Security-Suspicious-Block;HG-LAPTOP79;1;1;PELIGROSO;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;9;2;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;20;5;0
$RF38PHY.exe;nan;FortiEDR-Security-PUP-Block;PNSAL5CD4381KV2;3;0;NO_PELIGROSO;12;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.3862943611198906;10;0;0
AnyDesk3ebc.exe;nan;FortiEDR-Security-Malicious-Block;HG-LAPTOP51;2;1;PELIGROSO;15;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;10;2;0
SapSx.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;13;0;0
w11mdp.dll;nan;FortiEDR-Security-PUP-Block;LT-VCORP36;2;0;NO_PELIGROSO;10;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1.0986122886681098;10;1;0
unlocker-setup.exe;nan;FortiEDR-Security-Malicious-Block;SRVGYEQPCTLVISITAS;1;1;PELIGROSO;18;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;0;0;1
update.exe;nan;FortiEDR-Security-PUP-Block;PTTRQ22;1;0;NO_PELIGROSO;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;6;3;1
TnQGwf.exe;nan;FortiEDR-Security-Malicious-Block;PQC01XIBACETA;1;1;PELIGROSO;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;7;3;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;5;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.791759469228055;14;1;0
FortniteClient-Win64-Shipping_EAC_EOS.exe;nan;FortiEDR-Security-PUP-Block;LT-AUDIT07;1;0;NO_PELIGROSO;41;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;22;0;1
$RVGF0E6.exe;nan;FortiEDR-Security-Malicious-Block;QECUIOCOMADICIONAL;2;1;PELIGROSO;12;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;13;3;0
ingtransfpar.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;2;1;PELIGROSO;16;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;22;3;1
powershell.exe;nan;FortiEDR-Security-Malicious-Block;PTGHM03;1;1;PELIGROSO;14;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0.6931471805599453;8;1;0
$RF38PHY.exe;nan;FortiEDR-Security-PUP-Block;PNSAL5CD4381KV2;14;0;NO_PELIGROSO;12;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2.70805020110221;10;4;0
powershell.exe;nan;FortiEDR-Security-Suspicious-Block;EQU001-025;4;1;PELIGROSO;14;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1.6094379124341003;9;4;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;20;5;0
wbcopytables.exe;nan;FortiEDR-Security-Malicious-Block;PNSAL5CD4381KPL;2;1;PELIGROSO;16;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;15;4;0
elevation_service.exe;nan;FortiEDR-Security-Malicious-Block;HG-DESKTOP190;1;1;PELIGROSO;21;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;18;4;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;20;0;0
ObjPrnSvc.exe;nan;FortiEDR-Security-Suspicious-Block;AOTIC02;4410;1;PELIGROSO;13;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;8.39185670010494;7;3;0
pmls64.dll;nan;FortiEDR-Security-Malicious-Block;PQ01ECASTILLO;2;1;PELIGROSO;10;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1.0986122886681098;8;1;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;15;1;0
OInstall.exe;nan;FortiEDR-Security-PUP-Block;LT-MKT10;2;0;NO_PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1.0986122886681098;10;6;0
streamer.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;0;5;1
WWILabel.exe;nan;FortiEDR-Security-Malicious-Block;PNSA-SERVER;1;1;PELIGROSO;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0.6931471805599453;22;3;1
java.exe;nan;FortiEDR-Security-PUP-Block;ANTIVIRUS;90;0;NO_PELIGROSO;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4.51085950651685;10;1;0
